***SESSION HEADER***
{
    "Participant": "0",
    "Timestamp": "17-19-59-02-04-2026"
}
---SESSION HEADER---
time; camera.position; camera.direction; hand.position; hand.direction; input; fps
149.077918; (80.965, 28.172, -18.553); (14.885, 259.534, 2.168); (80.639, 27.856, -18.584); (347.879, 254.282, 331.142); []; 20.076574
149.125813; (80.965, 28.171, -18.553); (14.952, 259.599, 2.063); (80.639, 27.856, -18.583); (348.064, 254.309, 330.756); []; 20.072222
149.127825; (80.965, 28.171, -18.553); (14.952, 259.599, 2.063); (80.639, 27.856, -18.583); (348.064, 254.309, 330.756); []; 20.072222
149.176027; (80.965, 28.171, -18.552); (15.203, 259.979, 1.803); (80.639, 27.856, -18.583); (348.304, 254.359, 330.548); []; 20.055790
149.177551; (80.965, 28.171, -18.552); (15.203, 259.979, 1.803); (80.639, 27.856, -18.583); (348.304, 254.359, 330.548); []; 20.055790
149.178552; (80.965, 28.171, -18.552); (15.203, 259.979, 1.803); (80.639, 27.856, -18.583); (348.304, 254.359, 330.548); []; 20.055790
149.225442; (75.470, 28.171, -20.091); (15.282, 260.226, 1.683); (75.143, 27.855, -20.122); (348.346, 254.157, 331.108); [R_PadTouch]; 20.051304
149.226950; (75.470, 28.171, -20.091); (15.282, 260.226, 1.683); (75.143, 27.855, -20.122); (348.346, 254.157, 331.108); [R_PadTouch]; 20.051304
149.278520; (75.470, 28.171, -20.091); (15.279, 260.639, 1.703); (75.143, 27.855, -20.122); (348.755, 254.154, 330.868); [R_PadTouch]; 20.145477
149.280026; (75.470, 28.171, -20.091); (15.279, 260.639, 1.703); (75.143, 27.855, -20.122); (348.755, 254.154, 330.868); [R_PadTouch]; 20.145477
149.326317; (75.470, 28.171, -20.091); (15.213, 260.833, 1.708); (75.143, 27.855, -20.122); (348.800, 254.318, 331.249); [R_PadTouch]; 19.887924
149.328330; (75.470, 28.171, -20.091); (15.213, 260.833, 1.708); (75.143, 27.855, -20.122); (348.800, 254.318, 331.249); [R_PadTouch]; 19.887924
149.379940; (75.470, 28.171, -20.092); (15.212, 261.404, 1.510); (75.143, 27.855, -20.122); (348.837, 253.851, 332.148); [R_PadTouch]; 19.985340
149.380951; (75.470, 28.171, -20.092); (15.212, 261.404, 1.510); (75.143, 27.855, -20.122); (348.837, 253.851, 332.148); [R_PadTouch]; 19.985340
149.381952; (75.470, 28.171, -20.092); (15.212, 261.404, 1.510); (75.143, 27.855, -20.122); (348.837, 253.851, 332.148); [R_PadTouch]; 19.985340
149.435535; (75.470, 28.171, -20.092); (15.058, 262.020, 1.396); (75.143, 27.855, -20.121); (348.786, 254.051, 331.809); [R_PadTouch]; 19.710096
149.437145; (75.470, 28.171, -20.092); (15.058, 262.020, 1.396); (75.143, 27.855, -20.121); (348.786, 254.051, 331.809); [R_PadTouch]; 19.710096
149.488214; (75.469, 28.172, -20.091); (14.951, 263.431, 1.527); (75.143, 27.857, -20.119); (348.457, 254.505, 332.678); [R_Axis0,R_PadTouch]; 19.392143
149.490533; (75.469, 28.172, -20.091); (14.951, 263.431, 1.527); (75.143, 27.857, -20.119); (348.457, 254.505, 332.678); [R_Axis0,R_PadTouch]; 19.392143
149.492065; (75.469, 28.172, -20.091); (14.951, 263.431, 1.527); (75.143, 27.857, -20.119); (348.457, 254.505, 332.678); [R_Axis0,R_PadTouch]; 19.392143
149.543525; (75.469, 28.172, -20.091); (14.781, 264.787, 1.517); (75.142, 27.858, -20.117); (348.547, 254.916, 332.061); [R_Axis0,R_PadTouch]; 19.218063
149.544883; (75.469, 28.172, -20.091); (14.781, 264.787, 1.517); (75.142, 27.858, -20.117); (348.547, 254.916, 332.061); [R_Axis0,R_PadTouch]; 19.218063
149.597781; (75.469, 28.172, -20.090); (14.582, 265.627, 1.349); (75.142, 27.860, -20.115); (348.218, 255.258, 332.560); [R_Axis0,R_PadTouch]; 19.023920
149.598783; (75.469, 28.172, -20.090); (14.582, 265.627, 1.349); (75.142, 27.860, -20.115); (348.218, 255.258, 332.560); [R_Axis0,R_PadTouch]; 19.023920
149.601041; (75.469, 28.172, -20.090); (14.582, 265.627, 1.349); (75.142, 27.860, -20.115); (348.218, 255.258, 332.560); [R_Axis0,R_PadTouch]; 19.023920
149.651977; (75.468, 28.173, -20.088); (14.027, 268.267, 1.680); (75.142, 27.861, -20.114); (348.212, 255.223, 332.192); [R_Axis0,R_PadTouch]; 18.891621
149.652486; (75.468, 28.173, -20.088); (14.027, 268.267, 1.680); (75.142, 27.861, -20.114); (348.212, 255.223, 332.192); [R_Axis0,R_PadTouch]; 18.891621
149.707263; (75.468, 28.173, -20.086); (14.107, 270.966, 1.988); (75.143, 27.863, -20.112); (347.970, 255.494, 332.562); [R_Axis0,R_PadTouch]; 18.895227
149.708770; (75.468, 28.173, -20.086); (14.107, 270.966, 1.988); (75.143, 27.863, -20.112); (347.970, 255.494, 332.562); [R_Axis0,R_PadTouch]; 18.895227
149.758322; (75.468, 28.173, -20.085); (14.250, 271.970, 2.157); (75.143, 27.863, -20.112); (347.994, 255.423, 332.723); [R_Axis0,R_PadTouch]; 18.693884
149.760520; (75.468, 28.173, -20.085); (14.250, 271.970, 2.157); (75.143, 27.863, -20.112); (347.994, 255.423, 332.723); [R_Axis0,R_PadTouch]; 18.693884
149.762100; (75.468, 28.173, -20.085); (14.250, 271.970, 2.157); (75.143, 27.863, -20.112); (347.994, 255.423, 332.723); [R_Axis0,R_PadTouch]; 18.693884
149.812161; (75.468, 28.172, -20.084); (14.517, 273.015, 2.162); (75.143, 27.863, -20.111); (347.947, 255.606, 332.871); [R_Axis0,R_PadTouch]; 18.790329
149.814375; (75.468, 28.172, -20.084); (14.517, 273.015, 2.162); (75.143, 27.863, -20.111); (347.947, 255.606, 332.871); [R_Axis0,R_PadTouch]; 18.790329
149.865145; (75.468, 28.172, -20.084); (14.481, 273.400, 2.101); (75.144, 27.864, -20.111); (347.963, 255.705, 332.668); [R_Axis0,R_PadTouch]; 18.806532
149.867242; (75.468, 28.172, -20.084); (14.481, 273.400, 2.101); (75.144, 27.864, -20.111); (347.963, 255.705, 332.668); [R_Axis0,R_PadTouch]; 18.806532
149.868750; (75.468, 28.172, -20.084); (14.481, 273.400, 2.101); (75.144, 27.864, -20.111); (347.963, 255.705, 332.668); [R_Axis0,R_PadTouch]; 18.806532
149.917797; (75.469, 28.173, -20.083); (14.359, 274.036, 1.949); (75.144, 27.864, -20.109); (348.050, 255.902, 332.609); [R_Axis0,R_PadTouch]; 18.757570
149.919809; (75.469, 28.173, -20.083); (14.359, 274.036, 1.949); (75.144, 27.864, -20.109); (348.050, 255.902, 332.609); [R_Axis0,R_PadTouch]; 18.757570
149.972190; (75.469, 28.172, -20.083); (14.566, 274.141, 1.807); (75.145, 27.864, -20.109); (348.003, 256.081, 332.447); [R_Axis0,R_PadTouch]; 18.862043
149.972700; (75.469, 28.172, -20.083); (14.566, 274.141, 1.807); (75.145, 27.864, -20.109); (348.003, 256.081, 332.447); [R_Axis0,R_PadTouch]; 18.862043
150.022585; (75.469, 28.172, -20.083); (14.704, 274.049, 1.220); (75.146, 27.866, -20.106); (346.787, 256.947, 331.777); [R_Axis0,R_PadTouch]; 18.802330
150.024753; (75.469, 28.172, -20.083); (14.704, 274.049, 1.220); (75.146, 27.866, -20.106); (346.787, 256.947, 331.777); [R_Axis0,R_PadTouch]; 18.802330
150.025755; (75.469, 28.172, -20.083); (14.704, 274.049, 1.220); (75.146, 27.866, -20.106); (346.787, 256.947, 331.777); [R_Axis0,R_PadTouch]; 18.802330
150.076525; (75.469, 28.172, -20.084); (14.814, 272.606, 0.609); (75.145, 27.868, -20.104); (346.648, 257.253, 331.501); [R_PadTouch]; 18.921356
150.077030; (75.469, 28.172, -20.084); (14.814, 272.606, 0.609); (75.145, 27.868, -20.104); (346.648, 257.253, 331.501); [R_PadTouch]; 18.921356
150.128420; (75.470, 28.172, -20.085); (14.965, 271.835, 0.369); (75.145, 27.867, -20.105); (347.192, 256.888, 331.815); []; 18.937990
150.129773; (75.470, 28.172, -20.085); (14.965, 271.835, 0.369); (75.145, 27.867, -20.105); (347.192, 256.888, 331.815); []; 18.937990
150.179860; (75.470, 28.172, -20.087); (15.329, 269.987, 0.192); (75.145, 27.868, -20.103); (346.602, 257.663, 331.187); []; 18.924437
150.182139; (75.470, 28.172, -20.087); (15.329, 269.987, 0.192); (75.145, 27.868, -20.103); (346.602, 257.663, 331.187); []; 18.924437
150.183646; (75.470, 28.172, -20.087); (15.329, 269.987, 0.192); (75.145, 27.868, -20.103); (346.602, 257.663, 331.187); []; 18.924437
150.235775; (75.470, 28.171, -20.088); (15.410, 269.066, 0.151); (75.145, 27.867, -20.103); (346.803, 257.785, 331.094); []; 18.992519
150.238126; (75.470, 28.171, -20.088); (15.410, 269.066, 0.151); (75.145, 27.867, -20.103); (346.803, 257.785, 331.094); []; 18.992519
150.291507; (75.470, 28.171, -20.091); (15.786, 266.905, 0.074); (75.144, 27.865, -20.102); (347.785, 258.001, 330.208); []; 18.793629
150.293527; (75.470, 28.171, -20.091); (15.786, 266.905, 0.074); (75.144, 27.865, -20.102); (347.785, 258.001, 330.208); []; 18.793629
150.294597; (75.470, 28.171, -20.091); (15.786, 266.905, 0.074); (75.144, 27.865, -20.102); (347.785, 258.001, 330.208); []; 18.793629
150.346910; (69.687, 28.170, -21.398); (16.039, 264.603, 0.073); (69.361, 27.865, -21.406); (347.483, 258.167, 329.844); []; 18.607517
150.347419; (69.687, 28.170, -21.398); (16.039, 264.603, 0.073); (69.361, 27.865, -21.406); (347.483, 258.167, 329.844); []; 18.607517
150.399770; (69.688, 28.170, -21.400); (16.098, 263.519, 359.798); (69.360, 27.864, -21.406); (347.609, 258.307, 329.680); []; 18.564423
150.402363; (69.688, 28.170, -21.400); (16.098, 263.519, 359.798); (69.360, 27.864, -21.406); (347.609, 258.307, 329.680); []; 18.564423
150.402872; (69.688, 28.170, -21.400); (16.098, 263.519, 359.798); (69.360, 27.864, -21.406); (347.609, 258.307, 329.680); []; 18.564423
150.455658; (69.688, 28.170, -21.402); (16.203, 261.794, 359.430); (69.359, 27.864, -21.405); (347.617, 258.465, 329.525); []; 18.533140
150.456736; (69.688, 28.170, -21.402); (16.203, 261.794, 359.430); (69.359, 27.864, -21.405); (347.617, 258.465, 329.525); []; 18.533140
150.509700; (69.688, 28.170, -21.404); (16.202, 260.255, 358.789); (69.358, 27.864, -21.404); (347.657, 258.864, 329.041); []; 18.499142
150.511730; (69.688, 28.170, -21.404); (16.202, 260.255, 358.789); (69.358, 27.864, -21.404); (347.657, 258.864, 329.041); []; 18.499142
150.512748; (69.688, 28.170, -21.404); (16.202, 260.255, 358.789); (69.358, 27.864, -21.404); (347.657, 258.864, 329.041); []; 18.499142
150.566696; (69.688, 28.170, -21.404); (16.231, 259.583, 358.557); (69.358, 27.864, -21.404); (347.649, 258.729, 329.511); [R_PadTouch]; 18.392086
150.567753; (69.688, 28.170, -21.404); (16.231, 259.583, 358.557); (69.358, 27.864, -21.404); (347.649, 258.729, 329.511); [R_PadTouch]; 18.392086
150.621176; (69.689, 28.170, -21.405); (16.361, 258.993, 358.780); (69.357, 27.863, -21.405); (348.031, 258.447, 330.253); [R_PadTouch]; 18.315948
150.622178; (69.689, 28.170, -21.405); (16.361, 258.993, 358.780); (69.357, 27.863, -21.405); (348.031, 258.447, 330.253); [R_PadTouch]; 18.315948
150.624354; (69.689, 28.170, -21.405); (16.361, 258.993, 358.780); (69.357, 27.863, -21.405); (348.031, 258.447, 330.253); [R_PadTouch]; 18.315948
150.678479; (69.689, 28.170, -21.405); (16.641, 258.809, 358.980); (69.358, 27.862, -21.406); (347.945, 258.242, 330.445); [R_PadTouch]; 18.254824
150.679481; (69.689, 28.170, -21.405); (16.641, 258.809, 358.980); (69.358, 27.862, -21.406); (347.945, 258.242, 330.445); [R_PadTouch]; 18.254824
150.731376; (69.688, 28.169, -21.405); (16.791, 258.833, 359.075); (69.358, 27.863, -21.406); (347.758, 258.209, 330.969); [R_Axis0,R_PadTouch]; 18.170126
150.733464; (69.688, 28.169, -21.405); (16.791, 258.833, 359.075); (69.358, 27.863, -21.406); (347.758, 258.209, 330.969); [R_Axis0,R_PadTouch]; 18.170126
150.734466; (69.688, 28.169, -21.405); (16.791, 258.833, 359.075); (69.358, 27.863, -21.406); (347.758, 258.209, 330.969); [R_Axis0,R_PadTouch]; 18.170126
150.788776; (69.687, 28.169, -21.405); (17.113, 258.751, 358.804); (69.357, 27.864, -21.405); (347.960, 258.341, 330.569); [R_Axis0,R_PadTouch]; 18.234814
150.790221; (69.687, 28.169, -21.405); (17.113, 258.751, 358.804); (69.357, 27.864, -21.405); (347.960, 258.341, 330.569); [R_Axis0,R_PadTouch]; 18.234814
150.841287; (69.687, 28.169, -21.405); (17.219, 258.870, 358.730); (69.356, 27.864, -21.405); (347.631, 258.451, 330.683); [R_Axis0,R_PadTouch]; 18.110075
150.842822; (69.687, 28.169, -21.405); (17.219, 258.870, 358.730); (69.356, 27.864, -21.405); (347.631, 258.451, 330.683); [R_Axis0,R_PadTouch]; 18.110075
150.843824; (69.687, 28.169, -21.405); (17.219, 258.870, 358.730); (69.356, 27.864, -21.405); (347.631, 258.451, 330.683); [R_Axis0,R_PadTouch]; 18.110075
150.899129; (69.687, 28.169, -21.405); (17.118, 259.055, 358.725); (69.356, 27.864, -21.405); (347.739, 258.312, 330.471); [R_Axis0,R_PadTouch]; 18.258875
150.900321; (69.687, 28.169, -21.405); (17.118, 259.055, 358.725); (69.356, 27.864, -21.405); (347.739, 258.312, 330.471); [R_Axis0,R_PadTouch]; 18.258875
150.952262; (69.686, 28.169, -21.404); (17.088, 259.575, 358.761); (69.355, 27.864, -21.404); (347.635, 258.649, 330.392); [R_Axis0,R_PadTouch]; 18.106504
150.954270; (69.686, 28.169, -21.404); (17.088, 259.575, 358.761); (69.355, 27.864, -21.404); (347.635, 258.649, 330.392); [R_Axis0,R_PadTouch]; 18.106504
150.955271; (69.686, 28.169, -21.404); (17.088, 259.575, 358.761); (69.355, 27.864, -21.404); (347.635, 258.649, 330.392); [R_Axis0,R_PadTouch]; 18.106504
151.010218; (69.685, 28.169, -21.403); (17.032, 260.909, 358.305); (69.354, 27.864, -21.404); (347.935, 258.808, 330.258); [R_Axis0,R_PadTouch]; 18.140913
151.012318; (69.685, 28.169, -21.403); (17.032, 260.909, 358.305); (69.354, 27.864, -21.404); (347.935, 258.808, 330.258); [R_Axis0,R_PadTouch]; 18.140913
151.063824; (69.685, 28.169, -21.402); (17.213, 262.001, 358.521); (69.354, 27.864, -21.403); (347.818, 258.775, 330.339); [R_Axis0,R_PadTouch]; 18.020229
151.065836; (69.685, 28.169, -21.402); (17.213, 262.001, 358.521); (69.354, 27.864, -21.403); (347.818, 258.775, 330.339); [R_Axis0,R_PadTouch]; 18.020229
151.065836; (69.685, 28.169, -21.402); (17.213, 262.001, 358.521); (69.354, 27.864, -21.403); (347.818, 258.775, 330.339); [R_Axis0,R_PadTouch]; 18.020229
151.119496; (69.684, 28.167, -21.400); (17.834, 264.185, 359.013); (69.353, 27.864, -21.403); (347.697, 258.827, 330.115); [R_Axis0,R_PadTouch]; 18.111942
151.120498; (69.684, 28.167, -21.400); (17.834, 264.185, 359.013); (69.353, 27.864, -21.403); (347.697, 258.827, 330.115); [R_Axis0,R_PadTouch]; 18.111942
151.175865; (69.683, 28.167, -21.398); (18.086, 265.306, 359.215); (69.355, 27.868, -21.405); (345.917, 257.600, 331.628); [R_Axis0,R_PadTouch]; 18.155037
151.177385; (69.683, 28.167, -21.398); (18.086, 265.306, 359.215); (69.355, 27.868, -21.405); (345.917, 257.600, 331.628); [R_Axis0,R_PadTouch]; 18.155037
151.178895; (69.683, 28.167, -21.398); (18.086, 265.306, 359.215); (69.355, 27.868, -21.405); (345.917, 257.600, 331.628); [R_Axis0,R_PadTouch]; 18.155037
151.233072; (69.682, 28.167, -21.398); (18.016, 265.567, 359.061); (69.356, 27.869, -21.405); (345.203, 257.462, 331.280); [R_PadTouch]; 18.012882
151.235084; (69.682, 28.167, -21.398); (18.016, 265.567, 359.061); (69.356, 27.869, -21.405); (345.203, 257.462, 331.280); [R_PadTouch]; 18.012882
151.287817; (69.681, 28.167, -21.397); (17.918, 265.943, 359.145); (69.354, 27.867, -21.402); (346.927, 258.662, 331.470); []; 17.928717
151.288818; (69.681, 28.167, -21.397); (17.918, 265.943, 359.145); (69.354, 27.867, -21.402); (346.927, 258.662, 331.470); []; 17.928717
151.291003; (69.681, 28.167, -21.397); (17.918, 265.943, 359.145); (69.354, 27.867, -21.402); (346.927, 258.662, 331.470); []; 17.928717
151.343591; (69.679, 28.167, -21.397); (17.833, 265.924, 359.036); (69.352, 27.865, -21.402); (347.551, 258.430, 331.388); []; 17.956446
151.345792; (69.679, 28.167, -21.397); (17.833, 265.924, 359.036); (69.352, 27.865, -21.402); (347.551, 258.430, 331.388); []; 17.956446
151.400578; (69.679, 28.168, -21.397); (17.718, 265.604, 358.901); (69.351, 27.865, -21.401); (347.410, 258.656, 331.243); []; 17.971497
151.403038; (69.679, 28.168, -21.397); (17.718, 265.604, 358.901); (69.351, 27.865, -21.401); (347.410, 258.656, 331.243); []; 17.971497
151.404049; (69.679, 28.168, -21.397); (17.718, 265.604, 358.901); (69.351, 27.865, -21.401); (347.410, 258.656, 331.243); []; 17.971497
151.458395; (69.677, 28.168, -21.397); (17.494, 264.723, 358.700); (69.350, 27.864, -21.399); (347.356, 259.045, 330.658); []; 17.827633
151.459405; (69.677, 28.168, -21.397); (17.494, 264.723, 358.700); (69.350, 27.864, -21.399); (347.356, 259.045, 330.658); []; 17.827633
151.512101; (63.734, 28.168, -22.634); (17.610, 263.953, 358.576); (63.406, 27.862, -22.635); (347.829, 259.128, 330.739); []; 17.824150
151.514374; (63.734, 28.168, -22.634); (17.610, 263.953, 358.576); (63.406, 27.862, -22.635); (347.829, 259.128, 330.739); []; 17.824150
151.515458; (63.734, 28.168, -22.634); (17.610, 263.953, 358.576); (63.406, 27.862, -22.635); (347.829, 259.128, 330.739); []; 17.824150
151.570196; (63.734, 28.168, -22.635); (17.580, 263.266, 358.443); (63.405, 27.862, -22.634); (347.813, 259.502, 330.058); []; 17.881762
151.571207; (63.734, 28.168, -22.635); (17.580, 263.266, 358.443); (63.405, 27.862, -22.634); (347.813, 259.502, 330.058); []; 17.881762
151.626048; (63.734, 28.168, -22.635); (17.638, 262.819, 358.182); (63.405, 27.862, -22.634); (347.828, 259.339, 330.299); [R_PadTouch]; 17.849689
151.628061; (63.734, 28.168, -22.635); (17.638, 262.819, 358.182); (63.405, 27.862, -22.634); (347.828, 259.339, 330.299); [R_PadTouch]; 17.849689
151.628061; (63.734, 28.168, -22.635); (17.638, 262.819, 358.182); (63.405, 27.862, -22.634); (347.828, 259.339, 330.299); [R_PadTouch]; 17.849689
151.683672; (63.734, 28.167, -22.637); (17.965, 260.521, 357.466); (63.404, 27.861, -22.634); (348.141, 259.234, 330.573); [R_PadTouch]; 17.780828
151.684682; (63.734, 28.167, -22.637); (17.965, 260.521, 357.466); (63.404, 27.861, -22.634); (348.141, 259.234, 330.573); [R_PadTouch]; 17.780828
151.742526; (63.735, 28.166, -22.639); (18.678, 257.916, 356.534); (63.404, 27.861, -22.634); (348.164, 259.050, 330.251); [R_PadTouch]; 17.766321
151.744634; (63.735, 28.166, -22.639); (18.678, 257.916, 356.534); (63.404, 27.861, -22.634); (348.164, 259.050, 330.251); [R_PadTouch]; 17.766321
151.745636; (63.735, 28.166, -22.639); (18.678, 257.916, 356.534); (63.404, 27.861, -22.634); (348.164, 259.050, 330.251); [R_PadTouch]; 17.766321
151.799722; (63.735, 28.165, -22.640); (19.002, 257.073, 356.286); (63.403, 27.860, -22.633); (348.077, 259.038, 331.136); [R_PadTouch]; 17.515539
151.801734; (63.735, 28.165, -22.640); (19.002, 257.073, 356.286); (63.403, 27.860, -22.633); (348.077, 259.038, 331.136); [R_PadTouch]; 17.515539
151.802776; (63.735, 28.165, -22.640); (19.002, 257.073, 356.286); (63.403, 27.860, -22.633); (348.077, 259.038, 331.136); [R_PadTouch]; 17.515539
151.858036; (63.735, 28.164, -22.640); (19.725, 256.525, 356.416); (63.402, 27.859, -22.632); (348.565, 259.386, 330.350); [R_Axis0,R_PadTouch]; 17.549425
151.859109; (63.735, 28.164, -22.640); (19.725, 256.525, 356.416); (63.402, 27.859, -22.632); (348.565, 259.386, 330.350); [R_Axis0,R_PadTouch]; 17.549425
151.913095; (63.734, 28.163, -22.639); (20.237, 256.642, 356.304); (63.401, 27.857, -22.630); (348.887, 260.183, 330.468); [R_Axis0,R_PadTouch]; 17.498598
151.915212; (63.734, 28.163, -22.639); (20.237, 256.642, 356.304); (63.401, 27.857, -22.630); (348.887, 260.183, 330.468); [R_Axis0,R_PadTouch]; 17.498598
151.916266; (63.734, 28.163, -22.639); (20.237, 256.642, 356.304); (63.401, 27.857, -22.630); (348.887, 260.183, 330.468); [R_Axis0,R_PadTouch]; 17.498598
151.972314; (63.734, 28.163, -22.638); (20.600, 257.768, 356.444); (63.400, 27.856, -22.627); (349.295, 261.174, 329.638); [R_Axis0,R_PadTouch]; 17.579689
151.973830; (63.734, 28.163, -22.638); (20.600, 257.768, 356.444); (63.400, 27.856, -22.627); (349.295, 261.174, 329.638); [R_Axis0,R_PadTouch]; 17.579689
152.027330; (63.733, 28.162, -22.637); (20.772, 258.461, 356.345); (63.399, 27.855, -22.625); (349.510, 261.765, 329.121); [R_Axis0,R_PadTouch]; 17.511387
152.028839; (63.733, 28.162, -22.637); (20.772, 258.461, 356.345); (63.399, 27.855, -22.625); (349.510, 261.765, 329.121); [R_Axis0,R_PadTouch]; 17.511387
152.029878; (63.733, 28.162, -22.637); (20.772, 258.461, 356.345); (63.399, 27.855, -22.625); (349.510, 261.765, 329.121); [R_Axis0,R_PadTouch]; 17.511387
152.084880; (63.732, 28.162, -22.634); (20.834, 260.563, 356.201); (63.396, 27.853, -22.617); (350.212, 263.611, 328.059); [R_Axis0,R_PadTouch]; 17.583233
152.085882; (63.732, 28.162, -22.634); (20.834, 260.563, 356.201); (63.396, 27.853, -22.617); (350.212, 263.611, 328.059); [R_Axis0,R_PadTouch]; 17.583233
