***SESSION HEADER***
{
    "Participant": "0",
    "Timestamp": "17-19-59-02-04-2026"
}
---SESSION HEADER---
time; camera.position; camera.direction; hand.position; hand.direction; input; fps
25.105873; (22.883, 27.879, 9.793); (7.356, 354.601, 352.760); (22.230, 27.617, 10.482); (344.727, 1.829, 13.816); []; 25.277470
25.108392; (22.883, 27.879, 9.793); (7.356, 354.601, 352.760); (22.230, 27.617, 10.482); (344.727, 1.829, 13.816); []; 25.277470
25.145113; (22.890, 27.908, 9.790); (5.009, 0.553, 357.219); (22.230, 27.617, 10.482); (344.710, 1.824, 13.814); []; 25.307180
25.146620; (22.890, 27.908, 9.790); (5.009, 0.553, 357.219); (22.230, 27.617, 10.482); (344.710, 1.824, 13.814); []; 25.307180
25.185792; (22.898, 27.929, 9.784); (5.812, 2.482, 358.261); (22.230, 27.617, 10.482); (344.731, 1.826, 13.807); []; 25.397791
25.186977; (22.898, 27.929, 9.784); (5.812, 2.482, 358.261); (22.230, 27.617, 10.482); (344.731, 1.826, 13.807); []; 25.397791
25.223245; (22.901, 27.943, 9.780); (6.560, 4.894, 358.685); (22.230, 27.617, 10.482); (344.727, 1.824, 13.800); []; 25.368591
25.263013; (22.904, 27.958, 9.771); (8.490, 5.849, 358.494); (22.230, 27.617, 10.483); (344.743, 1.844, 13.800); []; 25.495378
25.266047; (22.904, 27.958, 9.771); (8.490, 5.849, 358.494); (22.230, 27.617, 10.483); (344.743, 1.844, 13.800); []; 25.495378
25.301605; (22.904, 27.975, 9.763); (11.949, 6.999, 358.255); (22.230, 27.617, 10.483); (344.753, 1.826, 13.802); []; 25.309025
25.303684; (22.904, 27.975, 9.763); (11.949, 6.999, 358.255); (22.230, 27.617, 10.483); (344.753, 1.826, 13.802); []; 25.309025
25.341022; (22.899, 27.996, 9.758); (15.881, 9.795, 356.648); (22.230, 27.617, 10.483); (344.749, 1.825, 13.801); []; 25.447742
25.343188; (22.899, 27.996, 9.758); (15.881, 9.795, 356.648); (22.230, 27.617, 10.483); (344.749, 1.825, 13.801); []; 25.447742
25.379290; (22.898, 28.050, 9.748); (20.567, 15.543, 354.906); (22.230, 27.617, 10.482); (344.763, 1.829, 13.808); []; 25.484386
25.418041; (22.902, 28.086, 9.739); (20.538, 19.916, 356.178); (22.230, 27.617, 10.483); (344.776, 1.838, 13.812); []; 25.659023
25.420209; (22.902, 28.086, 9.739); (20.538, 19.916, 356.178); (22.230, 27.617, 10.483); (344.776, 1.838, 13.812); []; 25.659023
25.457917; (22.911, 28.129, 9.733); (18.068, 23.976, 358.787); (22.230, 27.617, 10.482); (344.762, 1.840, 13.800); []; 25.486464
25.459934; (22.911, 28.129, 9.733); (18.068, 23.976, 358.787); (22.230, 27.617, 10.482); (344.762, 1.840, 13.800); []; 25.486464
25.498658; (22.921, 28.173, 9.726); (14.661, 27.503, 0.614); (22.230, 27.617, 10.482); (344.772, 1.825, 13.798); []; 25.503977
25.500117; (22.921, 28.173, 9.726); (14.661, 27.503, 0.614); (22.230, 27.617, 10.482); (344.772, 1.825, 13.798); []; 25.503977
25.539415; (22.929, 28.217, 9.717); (14.643, 28.812, 2.771); (22.230, 27.617, 10.482); (344.769, 1.827, 13.793); []; 25.338987
25.541777; (22.929, 28.217, 9.717); (14.643, 28.812, 2.771); (22.230, 27.617, 10.482); (344.769, 1.827, 13.793); []; 25.338987
25.579200; (22.941, 28.298, 9.693); (14.841, 26.427, 2.152); (22.230, 27.617, 10.483); (344.776, 1.832, 13.800); []; 25.176844
25.618017; (22.951, 28.334, 9.682); (14.245, 24.562, 1.712); (22.230, 27.617, 10.483); (344.775, 1.836, 13.808); []; 25.132114
25.620236; (22.951, 28.334, 9.682); (14.245, 24.562, 1.712); (22.230, 27.617, 10.483); (344.775, 1.836, 13.808); []; 25.132114
25.659702; (22.954, 28.360, 9.670); (16.701, 25.365, 2.421); (22.230, 27.617, 10.483); (344.782, 1.835, 13.808); []; 25.180836
25.662222; (22.954, 28.360, 9.670); (16.701, 25.365, 2.421); (22.230, 27.617, 10.483); (344.782, 1.835, 13.808); []; 25.180836
25.699418; (22.953, 28.386, 9.657); (20.713, 25.970, 4.339); (22.230, 27.617, 10.483); (344.787, 1.838, 13.801); []; 24.976603
25.700928; (22.953, 28.386, 9.657); (20.713, 25.970, 4.339); (22.230, 27.617, 10.483); (344.787, 1.838, 13.801); []; 24.976603
25.742208; (22.953, 28.408, 9.645); (24.808, 27.958, 4.925); (22.230, 27.617, 10.483); (344.791, 1.835, 13.799); []; 24.999102
25.743715; (22.953, 28.408, 9.645); (24.808, 27.958, 4.925); (22.230, 27.617, 10.483); (344.791, 1.835, 13.799); []; 24.999102
25.783229; (22.952, 28.441, 9.616); (26.229, 29.332, 12.819); (22.230, 27.617, 10.483); (344.765, 1.838, 13.792); []; 24.773293
25.784776; (22.952, 28.441, 9.616); (26.229, 29.332, 12.819); (22.230, 27.617, 10.483); (344.765, 1.838, 13.792); []; 24.773293
25.824534; (22.951, 28.447, 9.596); (28.130, 28.183, 11.619); (22.230, 27.616, 10.483); (344.774, 1.837, 13.800); []; 24.692259
25.866177; (22.948, 28.455, 9.577); (32.062, 32.577, 11.695); (22.231, 27.616, 10.482); (344.786, 1.802, 13.790); []; 24.591440
25.868838; (22.948, 28.455, 9.577); (32.062, 32.577, 11.695); (22.231, 27.616, 10.482); (344.786, 1.802, 13.790); []; 24.591440
25.908214; (22.955, 28.484, 9.539); (36.762, 32.030, 11.936); (22.230, 27.616, 10.483); (344.806, 1.790, 13.774); []; 24.308704
25.909629; (22.955, 28.484, 9.539); (36.762, 32.030, 11.936); (22.230, 27.616, 10.483); (344.806, 1.790, 13.774); []; 24.308704
25.952685; (22.945, 28.489, 9.523); (22.545, 31.952, 13.024); (22.231, 27.616, 10.482); (344.802, 1.791, 13.768); []; 24.310860
25.955700; (22.945, 28.489, 9.523); (22.545, 31.952, 13.024); (22.231, 27.616, 10.482); (344.802, 1.791, 13.768); []; 24.310860
25.995228; (22.938, 28.502, 9.516); (21.371, 33.321, 13.363); (22.230, 27.616, 10.483); (344.824, 1.777, 13.754); []; 23.828335
25.996736; (22.938, 28.502, 9.516); (21.371, 33.321, 13.363); (22.230, 27.616, 10.483); (344.824, 1.777, 13.754); []; 23.828335
26.038030; (22.935, 28.512, 9.501); (25.083, 29.889, 9.014); (22.230, 27.616, 10.483); (344.827, 1.774, 13.745); []; 23.849707
26.039436; (22.935, 28.512, 9.501); (25.083, 29.889, 9.014); (22.230, 27.616, 10.483); (344.827, 1.774, 13.745); []; 23.849707
26.079732; (22.916, 28.513, 9.474); (22.993, 30.118, 2.272); (22.230, 27.617, 10.483); (344.853, 1.781, 13.757); []; 23.760435
26.080732; (22.916, 28.513, 9.474); (22.993, 30.118, 2.272); (22.230, 27.617, 10.483); (344.853, 1.781, 13.757); []; 23.760435
26.121993; (22.914, 28.506, 9.459); (15.186, 27.087, 0.437); (22.230, 27.616, 10.483); (344.865, 1.779, 13.741); []; 23.773865
26.122995; (22.914, 28.506, 9.459); (15.186, 27.087, 0.437); (22.230, 27.616, 10.483); (344.865, 1.779, 13.741); []; 23.773865
26.165106; (22.910, 28.495, 9.449); (5.286, 24.680, 0.246); (22.230, 27.617, 10.483); (344.850, 1.790, 13.748); []; 23.830803
26.166107; (22.910, 28.495, 9.449); (5.286, 24.680, 0.246); (22.230, 27.617, 10.483); (344.850, 1.790, 13.748); []; 23.830803
26.205865; (22.905, 28.483, 9.440); (356.375, 22.615, 359.753); (22.230, 27.617, 10.483); (344.857, 1.800, 13.731); []; 23.755095
26.207935; (22.905, 28.483, 9.440); (356.375, 22.615, 359.753); (22.230, 27.617, 10.483); (344.857, 1.800, 13.731); []; 23.755095
26.246905; (22.899, 28.455, 9.432); (341.311, 17.405, 359.809); (22.230, 27.616, 10.483); (344.872, 1.789, 13.743); []; 23.856392
26.284624; (22.897, 28.441, 9.432); (337.141, 16.544, 358.863); (22.230, 27.617, 10.483); (344.857, 1.802, 13.740); []; 24.003109
26.286765; (22.897, 28.441, 9.432); (337.141, 16.544, 358.863); (22.230, 27.617, 10.483); (344.857, 1.802, 13.740); []; 24.003109
26.323568; (22.904, 28.449, 9.441); (337.153, 11.441, 6.174); (22.230, 27.616, 10.483); (344.862, 1.803, 13.764); []; 24.329720
26.325094; (22.904, 28.449, 9.441); (337.153, 11.441, 6.174); (22.230, 27.616, 10.483); (344.862, 1.803, 13.764); []; 24.329720
26.362811; (22.904, 28.446, 9.445); (339.593, 11.367, 2.082); (22.231, 27.616, 10.483); (344.847, 1.792, 13.759); []; 24.610226
26.363842; (22.904, 28.446, 9.445); (339.593, 11.367, 2.082); (22.231, 27.616, 10.483); (344.847, 1.792, 13.759); []; 24.610226
26.402161; (22.908, 28.438, 9.450); (340.057, 10.435, 359.636); (22.230, 27.616, 10.483); (344.850, 1.795, 13.756); []; 24.902252
26.439565; (22.914, 28.428, 9.452); (343.376, 12.406, 357.019); (22.230, 27.617, 10.483); (344.848, 1.786, 13.756); []; 24.979366
26.441592; (22.914, 28.428, 9.452); (343.376, 12.406, 357.019); (22.230, 27.617, 10.483); (344.848, 1.786, 13.756); []; 24.979366
26.479229; (22.919, 28.408, 9.482); (351.629, 10.795, 351.602); (22.230, 27.617, 10.483); (344.831, 1.791, 13.741); []; 25.199026
26.481249; (22.919, 28.408, 9.482); (351.629, 10.795, 351.602); (22.230, 27.617, 10.483); (344.831, 1.791, 13.741); []; 25.199026
26.520040; (22.916, 28.398, 9.488); (355.005, 9.921, 349.428); (22.230, 27.617, 10.483); (344.846, 1.796, 13.738); []; 25.187332
26.521043; (22.916, 28.398, 9.488); (355.005, 9.921, 349.428); (22.230, 27.617, 10.483); (344.846, 1.796, 13.738); []; 25.187332
26.558090; (22.909, 28.387, 9.492); (355.073, 9.173, 347.929); (22.230, 27.616, 10.483); (344.834, 1.806, 13.741); []; 25.272783
26.597303; (22.898, 28.381, 9.490); (356.963, 10.051, 347.751); (22.230, 27.616, 10.482); (344.816, 1.799, 13.731); []; 25.353205
26.598305; (22.898, 28.381, 9.490); (356.963, 10.051, 347.751); (22.230, 27.616, 10.482); (344.816, 1.799, 13.731); []; 25.353205
26.639221; (22.894, 28.377, 9.475); (1.028, 7.972, 347.156); (22.230, 27.616, 10.483); (344.833, 1.794, 13.746); []; 25.294329
26.641739; (22.894, 28.377, 9.475); (1.028, 7.972, 347.156); (22.230, 27.616, 10.483); (344.833, 1.794, 13.746); []; 25.294329
26.680474; (22.897, 28.373, 9.483); (357.199, 2.112, 352.038); (22.230, 27.617, 10.483); (344.825, 1.793, 13.739); []; 24.969074
26.682506; (22.897, 28.373, 9.483); (357.199, 2.112, 352.038); (22.230, 27.617, 10.483); (344.825, 1.793, 13.739); []; 24.969074
26.723715; (22.894, 28.381, 9.491); (1.907, 359.482, 354.279); (22.230, 27.617, 10.483); (344.840, 1.794, 13.747); []; 24.812855
26.724717; (22.894, 28.381, 9.491); (1.907, 359.482, 354.279); (22.230, 27.617, 10.483); (344.840, 1.794, 13.747); []; 24.812855
26.764849; (22.887, 28.380, 9.488); (6.898, 357.279, 350.617); (22.230, 27.617, 10.483); (344.817, 1.804, 13.752); []; 24.578218
26.766813; (22.887, 28.380, 9.488); (6.898, 357.279, 350.617); (22.230, 27.617, 10.483); (344.817, 1.804, 13.752); []; 24.578218
26.807621; (22.885, 28.376, 9.488); (5.967, 358.078, 350.991); (22.230, 27.617, 10.483); (344.826, 1.806, 13.746); []; 24.439655
26.808623; (22.885, 28.376, 9.488); (5.967, 358.078, 350.991); (22.230, 27.617, 10.483); (344.826, 1.806, 13.746); []; 24.439655
26.846228; (22.882, 28.382, 9.506); (1.860, 358.172, 355.012); (22.231, 27.616, 10.482); (344.837, 1.799, 13.740); []; 24.390898
26.886299; (22.878, 28.381, 9.518); (1.879, 358.716, 355.400); (22.231, 27.616, 10.483); (344.822, 1.801, 13.749); []; 24.627216
26.888312; (22.878, 28.381, 9.518); (1.879, 358.716, 355.400); (22.231, 27.616, 10.483); (344.822, 1.801, 13.749); []; 24.627216
26.926760; (22.872, 28.376, 9.532); (1.491, 358.002, 353.270); (22.230, 27.616, 10.483); (344.831, 1.802, 13.760); []; 24.552456
26.929739; (22.872, 28.376, 9.532); (1.491, 358.002, 353.270); (22.230, 27.616, 10.483); (344.831, 1.802, 13.760); []; 24.552456
26.967246; (22.866, 28.370, 9.548); (1.215, 355.758, 352.395); (22.230, 27.617, 10.483); (344.831, 1.796, 13.757); []; 24.501181
26.969272; (22.866, 28.370, 9.548); (1.215, 355.758, 352.395); (22.230, 27.617, 10.483); (344.831, 1.796, 13.757); []; 24.501181
27.007976; (22.860, 28.365, 9.558); (2.001, 352.474, 351.467); (22.230, 27.617, 10.483); (344.836, 1.807, 13.750); []; 24.637531
27.009483; (22.860, 28.365, 9.558); (2.001, 352.474, 351.467); (22.230, 27.617, 10.483); (344.836, 1.807, 13.750); []; 24.637531
27.048139; (22.850, 28.362, 9.584); (359.218, 354.249, 352.345); (22.230, 27.617, 10.483); (344.825, 1.803, 13.755); []; 24.751944
27.087644; (22.844, 28.365, 9.594); (358.122, 355.737, 353.492); (22.230, 27.617, 10.483); (344.823, 1.810, 13.756); []; 24.750288
27.090668; (22.844, 28.365, 9.594); (358.122, 355.737, 353.492); (22.230, 27.617, 10.483); (344.823, 1.810, 13.756); []; 24.750288
27.128047; (22.837, 28.368, 9.604); (358.957, 354.795, 353.509); (22.230, 27.617, 10.483); (344.819, 1.799, 13.767); []; 24.754978
27.130315; (22.837, 28.368, 9.604); (358.957, 354.795, 353.509); (22.230, 27.617, 10.483); (344.819, 1.799, 13.767); []; 24.754978
27.170210; (22.831, 28.372, 9.615); (1.604, 353.210, 352.605); (22.230, 27.616, 10.482); (344.794, 1.795, 13.764); []; 24.677374
27.172236; (22.831, 28.372, 9.615); (1.604, 353.210, 352.605); (22.230, 27.616, 10.482); (344.794, 1.795, 13.764); []; 24.677374
27.212638; (22.825, 28.378, 9.634); (358.207, 353.886, 354.246); (22.231, 27.616, 10.483); (344.818, 1.805, 13.764); []; 24.531582
27.214721; (22.825, 28.378, 9.634); (358.207, 353.886, 354.246); (22.231, 27.616, 10.483); (344.818, 1.805, 13.764); []; 24.531582
27.256602; (22.823, 28.379, 9.647); (356.250, 353.283, 354.181); (22.230, 27.617, 10.483); (344.820, 1.803, 13.766); []; 24.254618
27.258110; (22.823, 28.379, 9.647); (356.250, 353.283, 354.181); (22.230, 27.617, 10.483); (344.820, 1.803, 13.766); []; 24.254618
27.295058; (22.821, 28.385, 9.657); (357.607, 352.658, 354.292); (22.230, 27.617, 10.483); (344.822, 1.809, 13.765); []; 24.182516
27.296060; (22.821, 28.385, 9.657); (357.607, 352.658, 354.292); (22.230, 27.617, 10.483); (344.822, 1.809, 13.765); []; 24.182516
27.334392; (22.818, 28.389, 9.666); (356.890, 355.597, 353.356); (22.230, 27.617, 10.483); (344.834, 1.819, 13.766); []; 24.505363
27.372258; (22.821, 28.401, 9.675); (356.953, 356.989, 354.973); (22.230, 27.617, 10.482); (344.820, 1.808, 13.759); []; 24.657110
27.374406; (22.821, 28.401, 9.675); (356.953, 356.989, 354.973); (22.230, 27.617, 10.482); (344.820, 1.808, 13.759); []; 24.657110
27.412562; (22.823, 28.428, 9.689); (355.068, 358.586, 358.571); (22.230, 27.616, 10.483); (344.810, 1.807, 13.768); []; 24.786673
27.414575; (22.823, 28.428, 9.689); (355.068, 358.586, 358.571); (22.230, 27.616, 10.483); (344.810, 1.807, 13.768); []; 24.786673
27.455679; (22.817, 28.443, 9.695); (352.265, 358.207, 1.410); (22.230, 27.616, 10.483); (344.805, 1.799, 13.766); []; 24.863459
27.457678; (22.817, 28.443, 9.695); (352.265, 358.207, 1.410); (22.230, 27.616, 10.483); (344.805, 1.799, 13.766); []; 24.863459
27.493388; (22.813, 28.451, 9.695); (347.998, 354.356, 2.002); (22.230, 27.616, 10.482); (344.781, 1.798, 13.771); []; 24.660151
27.495612; (22.813, 28.451, 9.695); (347.998, 354.356, 2.002); (22.230, 27.616, 10.482); (344.781, 1.798, 13.771); []; 24.660151
27.533586; (22.807, 28.454, 9.695); (343.681, 352.124, 3.338); (22.230, 27.616, 10.483); (344.781, 1.806, 13.758); []; 24.935104
27.572250; (22.801, 28.448, 9.697); (338.916, 351.324, 2.571); (22.230, 27.616, 10.483); (344.802, 1.820, 13.759); []; 25.018600
27.574443; (22.801, 28.448, 9.697); (338.916, 351.324, 2.571); (22.230, 27.616, 10.483); (344.802, 1.820, 13.759); []; 25.018600
27.609679; (22.800, 28.422, 9.713); (331.987, 349.976, 1.094); (22.230, 27.617, 10.483); (344.793, 1.809, 13.752); []; 25.015144
27.611713; (22.800, 28.422, 9.713); (331.987, 349.976, 1.094); (22.230, 27.617, 10.483); (344.793, 1.809, 13.752); []; 25.015144
27.651096; (22.800, 28.413, 9.720); (334.226, 351.381, 359.166); (22.230, 27.616, 10.482); (344.782, 1.806, 13.748); []; 25.246998
27.653229; (22.800, 28.413, 9.720); (334.226, 351.381, 359.166); (22.230, 27.616, 10.482); (344.782, 1.806, 13.748); []; 25.246998
27.690438; (22.803, 28.404, 9.731); (338.755, 350.645, 355.268); (22.230, 27.616, 10.482); (344.769, 1.802, 13.751); []; 25.278473
27.729006; (22.805, 28.389, 9.740); (339.352, 351.458, 351.422); (22.230, 27.616, 10.483); (344.762, 1.799, 13.760); []; 25.368887
27.731023; (22.805, 28.389, 9.740); (339.352, 351.458, 351.422); (22.230, 27.616, 10.483); (344.762, 1.799, 13.760); []; 25.368887
27.766895; (22.806, 28.378, 9.743); (343.938, 351.457, 346.569); (22.230, 27.616, 10.483); (344.766, 1.789, 13.756); []; 25.232868
27.769663; (22.806, 28.378, 9.743); (343.938, 351.457, 346.569); (22.230, 27.616, 10.483); (344.766, 1.789, 13.756); []; 25.232868
27.805663; (22.802, 28.371, 9.741); (347.640, 350.802, 343.511); (22.230, 27.616, 10.483); (344.758, 1.787, 13.756); []; 25.481890
27.807675; (22.802, 28.371, 9.741); (347.640, 350.802, 343.511); (22.230, 27.616, 10.483); (344.758, 1.787, 13.756); []; 25.481890
27.844445; (22.795, 28.367, 9.724); (357.699, 353.403, 343.352); (22.230, 27.616, 10.482); (344.746, 1.788, 13.750); []; 25.681955
27.883235; (22.800, 28.368, 9.726); (1.834, 349.920, 343.786); (22.231, 27.616, 10.482); (344.752, 1.803, 13.742); []; 25.668633
27.885747; (22.800, 28.368, 9.726); (1.834, 349.920, 343.786); (22.231, 27.616, 10.482); (344.752, 1.803, 13.742); []; 25.668633
27.923068; (22.801, 28.368, 9.726); (358.900, 350.685, 344.764); (22.230, 27.617, 10.483); (344.749, 1.790, 13.763); []; 25.575668
27.925099; (22.801, 28.368, 9.726); (358.900, 350.685, 344.764); (22.230, 27.617, 10.483); (344.749, 1.790, 13.763); []; 25.575668
27.965773; (22.799, 28.372, 9.725); (5.157, 349.537, 345.160); (22.230, 27.616, 10.483); (344.764, 1.796, 13.753); []; 25.484180
27.966775; (22.799, 28.372, 9.725); (5.157, 349.537, 345.160); (22.230, 27.616, 10.483); (344.764, 1.796, 13.753); []; 25.484180
28.004581; (22.800, 28.367, 9.714); (8.809, 348.813, 344.742); (22.230, 27.616, 10.482); (344.769, 1.794, 13.753); []; 25.272858
28.044914; (22.802, 28.358, 9.692); (14.007, 353.564, 340.354); (22.230, 27.616, 10.483); (344.766, 1.798, 13.750); []; 25.284557
28.046429; (22.802, 28.358, 9.692); (14.007, 353.564, 340.354); (22.230, 27.616, 10.483); (344.766, 1.798, 13.750); []; 25.284557
28.085616; (22.805, 28.360, 9.686); (11.523, 353.723, 342.959); (22.231, 27.616, 10.483); (344.771, 1.813, 13.758); []; 25.077135
28.087655; (22.805, 28.360, 9.686); (11.523, 353.723, 342.959); (22.231, 27.616, 10.483); (344.771, 1.813, 13.758); []; 25.077135
28.125456; (22.807, 28.372, 9.687); (9.311, 352.506, 347.213); (22.230, 27.616, 10.482); (344.773, 1.819, 13.757); []; 24.872534
28.126458; (22.807, 28.372, 9.687); (9.311, 352.506, 347.213); (22.230, 27.616, 10.482); (344.773, 1.819, 13.757); []; 24.872534
28.168110; (22.805, 28.371, 9.684); (8.459, 353.382, 347.169); (22.230, 27.616, 10.483); (344.796, 1.807, 13.758); []; 24.952831
28.169628; (22.805, 28.371, 9.684); (8.459, 353.382, 347.169); (22.230, 27.616, 10.483); (344.796, 1.807, 13.758); []; 24.952831
28.208503; (22.803, 28.367, 9.678); (9.662, 353.555, 344.999); (22.230, 27.617, 10.483); (344.784, 1.829, 13.762); []; 24.784544
28.210611; (22.803, 28.367, 9.678); (9.662, 353.555, 344.999); (22.230, 27.617, 10.483); (344.784, 1.829, 13.762); []; 24.784544
28.251818; (22.806, 28.361, 9.673); (14.163, 353.161, 346.143); (22.230, 27.617, 10.483); (344.809, 1.818, 13.751); []; 24.778458
28.252820; (22.806, 28.361, 9.673); (14.163, 353.161, 346.143); (22.230, 27.617, 10.483); (344.809, 1.818, 13.751); []; 24.778458
28.292145; (22.806, 28.361, 9.673); (14.746, 353.768, 347.785); (22.230, 27.616, 10.483); (344.831, 1.828, 13.752); []; 24.504333
28.330038; (22.802, 28.358, 9.673); (14.123, 350.978, 347.636); (22.230, 27.616, 10.483); (344.833, 1.837, 13.744); []; 24.534214
28.333053; (22.802, 28.358, 9.673); (14.123, 350.978, 347.636); (22.230, 27.616, 10.483); (344.833, 1.837, 13.744); []; 24.534214
28.372352; (22.795, 28.356, 9.670); (14.507, 349.585, 348.209); (22.230, 27.616, 10.483); (344.849, 1.842, 13.757); []; 24.643833
28.374905; (22.795, 28.356, 9.670); (14.507, 349.585, 348.209); (22.230, 27.616, 10.483); (344.849, 1.842, 13.757); []; 24.643833
28.410687; (22.789, 28.357, 9.662); (11.724, 346.623, 351.780); (22.231, 27.616, 10.482); (344.839, 1.841, 13.762); []; 24.509165
28.412950; (22.789, 28.357, 9.662); (11.724, 346.623, 351.780); (22.231, 27.616, 10.482); (344.839, 1.841, 13.762); []; 24.509165
28.452718; (22.791, 28.358, 9.661); (12.954, 344.692, 352.559); (22.230, 27.616, 10.483); (344.832, 1.818, 13.779); []; 24.716961
28.455053; (22.791, 28.358, 9.661); (12.954, 344.692, 352.559); (22.230, 27.616, 10.483); (344.832, 1.818, 13.779); []; 24.716961
28.494940; (22.793, 28.358, 9.660); (13.843, 346.048, 351.501); (22.230, 27.616, 10.483); (344.834, 1.823, 13.771); []; 24.665342
28.496463; (22.793, 28.358, 9.660); (13.843, 346.048, 351.501); (22.230, 27.616, 10.483); (344.834, 1.823, 13.771); []; 24.665342
28.534819; (22.794, 28.359, 9.660); (14.581, 348.725, 352.109); (22.230, 27.616, 10.482); (344.830, 1.823, 13.766); []; 24.592024
28.574901; (22.794, 28.361, 9.660); (14.914, 348.661, 353.477); (22.230, 27.616, 10.482); (344.807, 1.811, 13.777); []; 24.669252
